monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,service_id
0,0,0,0,0,0,1,20250109,20250112,232
0,0,0,0,0,0,1,20250109,20250119,237
0,0,0,0,0,0,1,20250109,20250119,5471
0,0,0,0,0,0,1,20250109,20250124,4627
0,0,0,0,0,0,1,20250109,20250126,1055
0,0,0,0,0,0,1,20250109,20250126,2233
0,0,0,0,0,0,1,20250109,20250126,3347
0,0,0,0,0,0,1,20250109,20250126,4120
0,0,0,0,0,0,1,20250109,20250126,4539
0,0,0,0,0,0,1,20250109,20250126,4842
0,0,0,0,0,0,1,20250109,20250126,5264
0,0,0,0,0,0,1,20250109,20250126,6350
0,0,0,0,0,0,1,20250109,20250126,7776
0,0,0,0,0,0,1,20250109,20250126,803
0,0,0,0,0,0,1,20250109,20250131,590
0,0,0,0,0,0,1,20250109,20250202,1342
0,0,0,0,0,0,1,20250109,20250202,1404
0,0,0,0,0,0,1,20250109,20250202,1713
0,0,0,0,0,0,1,20250109,20250202,1937
0,0,0,0,0,0,1,20250109,20250202,1981
0,0,0,0,0,0,1,20250109,20250202,2125
0,0,0,0,0,0,1,20250109,20250202,2351
0,0,0,0,0,0,1,20250109,20250202,2581
0,0,0,0,0,0,1,20250109,20250202,2658
0,0,0,0,0,0,1,20250109,20250202,2906
0,0,0,0,0,0,1,20250109,20250202,3012
0,0,0,0,0,0,1,20250109,20250202,3018
0,0,0,0,0,0,1,20250109,20250202,3062
0,0,0,0,0,0,1,20250109,20250202,3114
0,0,0,0,0,0,1,20250109,20250202,337
0,0,0,0,0,0,1,20250109,20250202,3427
0,0,0,0,0,0,1,20250109,20250202,3472
0,0,0,0,0,0,1,20250109,20250202,3896
0,0,0,0,0,0,1,20250109,20250202,4269
0,0,0,0,0,0,1,20250109,20250202,4589
0,0,0,0,0,0,1,20250109,20250202,4656
0,0,0,0,0,0,1,20250109,20250202,54
0,0,0,0,0,0,1,20250109,20250202,5567
0,0,0,0,0,0,1,20250109,20250202,5720
0,0,0,0,0,0,1,20250109,20250202,6196
0,0,0,0,0,0,1,20250109,20250202,6201
0,0,0,0,0,0,1,20250109,20250202,6343
0,0,0,0,0,0,1,20250109,20250202,6427
0,0,0,0,0,0,1,20250109,20250202,702
0,0,0,0,0,0,1,20250109,20250202,7331
0,0,0,0,0,0,1,20250109,20250202,7705
0,0,0,0,0,0,1,20250109,20250202,7708
0,0,0,0,0,0,1,20250109,20250202,7727
0,0,0,0,0,0,1,20250109,20250206,4351
0,0,0,0,0,0,1,20250109,20250208,6002
0,0,0,0,0,0,1,20250110,20250112,4671
0,0,0,0,0,0,1,20250110,20250112,5909
0,0,0,0,0,0,1,20250110,20250119,3088
0,0,0,0,0,0,1,20250110,20250119,7309
0,0,0,0,0,0,1,20250110,20250126,2337
0,0,0,0,0,0,1,20250110,20250126,647
0,0,0,0,0,0,1,20250110,20250126,6887
0,0,0,0,0,0,1,20250110,20250202,1349
0,0,0,0,0,0,1,20250110,20250202,1945
0,0,0,0,0,0,1,20250110,20250202,2549
0,0,0,0,0,0,1,20250110,20250202,2950
0,0,0,0,0,0,1,20250110,20250202,3304
0,0,0,0,0,0,1,20250110,20250202,3510
0,0,0,0,0,0,1,20250110,20250202,4111
0,0,0,0,0,0,1,20250110,20250202,4821
0,0,0,0,0,0,1,20250110,20250202,5762
0,0,0,0,0,0,1,20250110,20250202,6178
0,0,0,0,0,0,1,20250110,20250202,6291
0,0,0,0,0,0,1,20250110,20250202,6618
0,0,0,0,0,0,1,20250110,20250202,7449
0,0,0,0,0,0,1,20250111,20250112,1726
0,0,0,0,0,0,1,20250111,20250112,358
0,0,0,0,0,0,1,20250111,20250112,4948
0,0,0,0,0,0,1,20250111,20250112,7821
0,0,0,0,0,0,1,20250111,20250119,1768
0,0,0,0,0,0,1,20250111,20250126,3388
0,0,0,0,0,0,1,20250111,20250202,105
0,0,0,0,0,0,1,20250111,20250202,2169
0,0,0,0,0,0,1,20250111,20250202,2728
0,0,0,0,0,0,1,20250111,20250202,4406
0,0,0,0,0,0,1,20250111,20250202,4969
0,0,0,0,0,0,1,20250111,20250202,6022
0,0,0,0,0,0,1,20250111,20250202,6042
0,0,0,0,0,0,1,20250111,20250202,7186
0,0,0,0,0,0,1,20250111,20250202,7199
0,0,0,0,0,0,1,20250112,20250119,3297
0,0,0,0,0,0,1,20250112,20250119,3931
0,0,0,0,0,0,1,20250112,20250119,5103
0,0,0,0,0,0,1,20250112,20250119,7628
0,0,0,0,0,0,1,20250112,20250119,940
0,0,0,0,0,0,1,20250112,20250120,346
0,0,0,0,0,0,1,20250112,20250122,1362
0,0,0,0,0,0,1,20250112,20250123,1472
0,0,0,0,0,0,1,20250112,20250125,6703
0,0,0,0,0,0,1,20250112,20250126,1241
0,0,0,0,0,0,1,20250112,20250126,1721
0,0,0,0,0,0,1,20250112,20250126,1810
0,0,0,0,0,0,1,20250112,20250126,2686
0,0,0,0,0,0,1,20250112,20250126,291
0,0,0,0,0,0,1,20250112,20250126,2940
0,0,0,0,0,0,1,20250112,20250126,2984
0,0,0,0,0,0,1,20250112,20250126,3181
0,0,0,0,0,0,1,20250112,20250126,3562
0,0,0,0,0,0,1,20250112,20250126,3924
0,0,0,0,0,0,1,20250112,20250126,4941
0,0,0,0,0,0,1,20250112,20250126,5117
0,0,0,0,0,0,1,20250112,20250126,5241
0,0,0,0,0,0,1,20250112,20250126,6301
0,0,0,0,0,0,1,20250112,20250126,6529
0,0,0,0,0,0,1,20250112,20250126,7
0,0,0,0,0,0,1,20250112,20250127,4306
0,0,0,0,0,0,1,20250112,20250128,3082
0,0,0,0,0,0,1,20250112,20250128,3898
0,0,0,0,0,0,1,20250112,20250128,6731
0,0,0,0,0,0,1,20250112,20250129,5666
0,0,0,0,0,0,1,20250112,20250130,4017
0,0,0,0,0,0,1,20250112,20250130,6285
0,0,0,0,0,0,1,20250112,20250131,4456
0,0,0,0,0,0,1,20250112,20250131,6515
0,0,0,0,0,0,1,20250112,20250131,7004
0,0,0,0,0,0,1,20250112,20250201,5436
0,0,0,0,0,0,1,20250112,20250202,1010
0,0,0,0,0,0,1,20250112,20250202,1074
0,0,0,0,0,0,1,20250112,20250202,1123
0,0,0,0,0,0,1,20250112,20250202,1160
0,0,0,0,0,0,1,20250112,20250202,1288
0,0,0,0,0,0,1,20250112,20250202,1387
0,0,0,0,0,0,1,20250112,20250202,1486
0,0,0,0,0,0,1,20250112,20250202,1551
0,0,0,0,0,0,1,20250112,20250202,1564
0,0,0,0,0,0,1,20250112,20250202,1617
0,0,0,0,0,0,1,20250112,20250202,2261
0,0,0,0,0,0,1,20250112,20250202,2318
0,0,0,0,0,0,1,20250112,20250202,2450
0,0,0,0,0,0,1,20250112,20250202,2512
0,0,0,0,0,0,1,20250112,20250202,2636
0,0,0,0,0,0,1,20250112,20250202,2798
0,0,0,0,0,0,1,20250112,20250202,3325
0,0,0,0,0,0,1,20250112,20250202,3361
0,0,0,0,0,0,1,20250112,20250202,3716
0,0,0,0,0,0,1,20250112,20250202,3888
0,0,0,0,0,0,1,20250112,20250202,3946
0,0,0,0,0,0,1,20250112,20250202,4092
0,0,0,0,0,0,1,20250112,20250202,4101
0,0,0,0,0,0,1,20250112,20250202,442
0,0,0,0,0,0,1,20250112,20250202,4450
0,0,0,0,0,0,1,20250112,20250202,4530
0,0,0,0,0,0,1,20250112,20250202,4574
0,0,0,0,0,0,1,20250112,20250202,469
0,0,0,0,0,0,1,20250112,20250202,4898
0,0,0,0,0,0,1,20250112,20250202,499
0,0,0,0,0,0,1,20250112,20250202,5231
0,0,0,0,0,0,1,20250112,20250202,5500
0,0,0,0,0,0,1,20250112,20250202,5594
0,0,0,0,0,0,1,20250112,20250202,5601
0,0,0,0,0,0,1,20250112,20250202,5632
0,0,0,0,0,0,1,20250112,20250202,5643
0,0,0,0,0,0,1,20250112,20250202,5804
0,0,0,0,0,0,1,20250112,20250202,6015
0,0,0,0,0,0,1,20250112,20250202,6083
0,0,0,0,0,0,1,20250112,20250202,6344
0,0,0,0,0,0,1,20250112,20250202,6374
0,0,0,0,0,0,1,20250112,20250202,6377
0,0,0,0,0,0,1,20250112,20250202,6422
0,0,0,0,0,0,1,20250112,20250202,6518
0,0,0,0,0,0,1,20250112,20250202,666
0,0,0,0,0,0,1,20250112,20250202,6779
0,0,0,0,0,0,1,20250112,20250202,6913
0,0,0,0,0,0,1,20250112,20250202,6923
0,0,0,0,0,0,1,20250112,20250202,7116
0,0,0,0,0,0,1,20250112,20250202,7241
0,0,0,0,0,0,1,20250112,20250202,7538
0,0,0,0,0,0,1,20250112,20250202,961
0,0,0,0,0,0,1,20250112,20250204,1045
0,0,0,0,0,0,1,20250112,20250208,1439
0,0,0,0,0,0,1,20250112,20250208,1793
0,0,0,0,0,0,1,20250112,20250208,897
0,0,0,0,0,0,1,20250113,20250202,1720
0,0,0,0,0,0,1,20250113,20250202,2962
0,0,0,0,0,0,1,20250114,20250126,1138
0,0,0,0,0,0,1,20250115,20250202,2408
0,0,0,0,0,0,1,20250116,20250126,1532
0,0,0,0,0,0,1,20250117,20250126,6838
0,0,0,0,0,0,1,20250119,20250125,4296
0,0,0,0,0,0,1,20250119,20250126,5694
0,0,0,0,0,0,1,20250119,20250126,7296
0,0,0,0,0,0,1,20250119,20250126,91
0,0,0,0,0,0,1,20250119,20250128,5850
0,0,0,0,0,0,1,20250119,20250131,7221
0,0,0,0,0,0,1,20250119,20250202,2712
0,0,0,0,0,0,1,20250119,20250202,2921
0,0,0,0,0,0,1,20250119,20250202,2991
0,0,0,0,0,0,1,20250119,20250202,4986
0,0,0,0,0,0,1,20250119,20250202,6101
0,0,0,0,0,0,1,20250119,20250202,9
0,0,0,0,0,0,1,20250122,20250202,3832
0,0,0,0,0,0,1,20250124,20250202,4886
0,0,0,0,0,0,1,20250125,20250202,5149
0,0,0,0,0,0,1,20250126,20250202,1662
0,0,0,0,0,0,1,20250126,20250202,2554
0,0,0,0,0,0,1,20250126,20250202,277
0,0,0,0,0,0,1,20250126,20250202,3583
0,0,0,0,0,0,1,20250126,20250202,3585
0,0,0,0,0,0,1,20250126,20250202,3632
0,0,0,0,0,0,1,20250126,20250202,4186
0,0,0,0,0,0,1,20250126,20250202,4343
0,0,0,0,0,0,1,20250126,20250202,5092
0,0,0,0,0,0,1,20250126,20250202,5323
0,0,0,0,0,0,1,20250126,20250202,6733
0,0,0,0,0,0,1,20250126,20250202,6935
0,0,0,0,0,0,1,20250126,20250202,7489
0,0,0,0,0,1,0,20250109,20250118,3478
0,0,0,0,0,1,0,20250109,20250119,7784
0,0,0,0,0,1,0,20250109,20250125,428
0,0,0,0,0,1,0,20250109,20250125,6866
0,0,0,0,0,1,0,20250109,20250125,7470
0,0,0,0,0,1,0,20250109,20250201,7312
0,0,0,0,0,1,0,20250109,20250208,1251
0,0,0,0,0,1,0,20250109,20250208,1279
0,0,0,0,0,1,0,20250109,20250208,1337
0,0,0,0,0,1,0,20250109,20250208,1850
0,0,0,0,0,1,0,20250109,20250208,2076
0,0,0,0,0,1,0,20250109,20250208,2574
0,0,0,0,0,1,0,20250109,20250208,2936
0,0,0,0,0,1,0,20250109,20250208,2973
0,0,0,0,0,1,0,20250109,20250208,3184
0,0,0,0,0,1,0,20250109,20250208,3447
0,0,0,0,0,1,0,20250109,20250208,3773
0,0,0,0,0,1,0,20250109,20250208,386
0,0,0,0,0,1,0,20250109,20250208,3872
0,0,0,0,0,1,0,20250109,20250208,3911
0,0,0,0,0,1,0,20250109,20250208,3949
0,0,0,0,0,1,0,20250109,20250208,4094
0,0,0,0,0,1,0,20250109,20250208,4380
0,0,0,0,0,1,0,20250109,20250208,4962
0,0,0,0,0,1,0,20250109,20250208,4980
0,0,0,0,0,1,0,20250109,20250208,5527
0,0,0,0,0,1,0,20250109,20250208,568
0,0,0,0,0,1,0,20250109,20250208,5879
0,0,0,0,0,1,0,20250109,20250208,5894
0,0,0,0,0,1,0,20250109,20250208,6146
0,0,0,0,0,1,0,20250109,20250208,6456
0,0,0,0,0,1,0,20250109,20250208,6476
0,0,0,0,0,1,0,20250109,20250208,6593
0,0,0,0,0,1,0,20250109,20250208,6775
0,0,0,0,0,1,0,20250109,20250208,6895
0,0,0,0,0,1,0,20250109,20250208,6930
0,0,0,0,0,1,0,20250109,20250208,7030
0,0,0,0,0,1,0,20250109,20250208,7320
0,0,0,0,0,1,0,20250109,20250208,7356
0,0,0,0,0,1,0,20250109,20250208,7483
0,0,0,0,0,1,0,20250109,20250208,7546
0,0,0,0,0,1,0,20250109,20250208,7671
0,0,0,0,0,1,0,20250109,20250208,7761
0,0,0,0,0,1,0,20250109,20250208,782
0,0,0,0,0,1,0,20250109,20250208,843
0,0,0,0,0,1,0,20250110,20250118,4114
0,0,0,0,0,1,0,20250110,20250125,117
0,0,0,0,0,1,0,20250110,20250125,5397
0,0,0,0,0,1,0,20250110,20250131,7518
0,0,0,0,0,1,0,20250110,20250208,1538
0,0,0,0,0,1,0,20250110,20250208,227
0,0,0,0,0,1,0,20250110,20250208,2838
0,0,0,0,0,1,0,20250110,20250208,2878
0,0,0,0,0,1,0,20250110,20250208,339
0,0,0,0,0,1,0,20250110,20250208,3845
0,0,0,0,0,1,0,20250110,20250208,3852
0,0,0,0,0,1,0,20250110,20250208,4451
0,0,0,0,0,1,0,20250110,20250208,4700
0,0,0,0,0,1,0,20250110,20250208,4706
0,0,0,0,0,1,0,20250110,20250208,5268
0,0,0,0,0,1,0,20250110,20250208,6188
0,0,0,0,0,1,0,20250110,20250208,6284
0,0,0,0,0,1,0,20250110,20250208,642
0,0,0,0,0,1,0,20250110,20250208,7365
0,0,0,0,0,1,0,20250111,20250118,1985
0,0,0,0,0,1,0,20250111,20250118,3431
0,0,0,0,0,1,0,20250111,20250118,4227
0,0,0,0,0,1,0,20250111,20250119,5810
0,0,0,0,0,1,0,20250111,20250125,1060
0,0,0,0,0,1,0,20250111,20250125,1642
0,0,0,0,0,1,0,20250111,20250125,1786
0,0,0,0,0,1,0,20250111,20250125,2146
0,0,0,0,0,1,0,20250111,20250125,2464
0,0,0,0,0,1,0,20250111,20250125,2858
0,0,0,0,0,1,0,20250111,20250125,3723
0,0,0,0,0,1,0,20250111,20250125,3731
0,0,0,0,0,1,0,20250111,20250125,3941
0,0,0,0,0,1,0,20250111,20250125,4000
0,0,0,0,0,1,0,20250111,20250125,5376
0,0,0,0,0,1,0,20250111,20250126,1972
0,0,0,0,0,1,0,20250111,20250126,4220
0,0,0,0,0,1,0,20250111,20250126,5766
0,0,0,0,0,1,0,20250111,20250127,2389
0,0,0,0,0,1,0,20250111,20250127,7463
0,0,0,0,0,1,0,20250111,20250127,7766
0,0,0,0,0,1,0,20250111,20250129,2917
0,0,0,0,0,1,0,20250111,20250129,890
0,0,0,0,0,1,0,20250111,20250131,5371
0,0,0,0,0,1,0,20250111,20250201,2110
0,0,0,0,0,1,0,20250111,20250201,4275
0,0,0,0,0,1,0,20250111,20250201,5646
0,0,0,0,0,1,0,20250111,20250201,7817
0,0,0,0,0,1,0,20250111,20250208,1109
0,0,0,0,0,1,0,20250111,20250208,1126
0,0,0,0,0,1,0,20250111,20250208,1144
0,0,0,0,0,1,0,20250111,20250208,1147
0,0,0,0,0,1,0,20250111,20250208,1180
0,0,0,0,0,1,0,20250111,20250208,1271
0,0,0,0,0,1,0,20250111,20250208,1284
0,0,0,0,0,1,0,20250111,20250208,13
0,0,0,0,0,1,0,20250111,20250208,1418
0,0,0,0,0,1,0,20250111,20250208,145
0,0,0,0,0,1,0,20250111,20250208,1514
0,0,0,0,0,1,0,20250111,20250208,1647
0,0,0,0,0,1,0,20250111,20250208,1670
0,0,0,0,0,1,0,20250111,20250208,1673
0,0,0,0,0,1,0,20250111,20250208,1708
0,0,0,0,0,1,0,20250111,20250208,1747
0,0,0,0,0,1,0,20250111,20250208,1802
0,0,0,0,0,1,0,20250111,20250208,1847
0,0,0,0,0,1,0,20250111,20250208,1871
0,0,0,0,0,1,0,20250111,20250208,191
0,0,0,0,0,1,0,20250111,20250208,1977
0,0,0,0,0,1,0,20250111,20250208,1978
0,0,0,0,0,1,0,20250111,20250208,2026
0,0,0,0,0,1,0,20250111,20250208,2052
0,0,0,0,0,1,0,20250111,20250208,2184
0,0,0,0,0,1,0,20250111,20250208,2212
0,0,0,0,0,1,0,20250111,20250208,2240
0,0,0,0,0,1,0,20250111,20250208,2344
0,0,0,0,0,1,0,20250111,20250208,2361
0,0,0,0,0,1,0,20250111,20250208,2476
0,0,0,0,0,1,0,20250111,20250208,2497
0,0,0,0,0,1,0,20250111,20250208,2507
0,0,0,0,0,1,0,20250111,20250208,2536
0,0,0,0,0,1,0,20250111,20250208,2559
0,0,0,0,0,1,0,20250111,20250208,2591
0,0,0,0,0,1,0,20250111,20250208,2594
0,0,0,0,0,1,0,20250111,20250208,2667
0,0,0,0,0,1,0,20250111,20250208,2674
0,0,0,0,0,1,0,20250111,20250208,269
0,0,0,0,0,1,0,20250111,20250208,2724
0,0,0,0,0,1,0,20250111,20250208,2787
0,0,0,0,0,1,0,20250111,20250208,2791
0,0,0,0,0,1,0,20250111,20250208,2886
0,0,0,0,0,1,0,20250111,20250208,2901
0,0,0,0,0,1,0,20250111,20250208,2926
0,0,0,0,0,1,0,20250111,20250208,2968
0,0,0,0,0,1,0,20250111,20250208,2978
0,0,0,0,0,1,0,20250111,20250208,3141
0,0,0,0,0,1,0,20250111,20250208,3194
0,0,0,0,0,1,0,20250111,20250208,3211
0,0,0,0,0,1,0,20250111,20250208,3286
0,0,0,0,0,1,0,20250111,20250208,3384
0,0,0,0,0,1,0,20250111,20250208,341
0,0,0,0,0,1,0,20250111,20250208,3502
0,0,0,0,0,1,0,20250111,20250208,3520
0,0,0,0,0,1,0,20250111,20250208,3576
0,0,0,0,0,1,0,20250111,20250208,3617
0,0,0,0,0,1,0,20250111,20250208,3647
0,0,0,0,0,1,0,20250111,20250208,3688
0,0,0,0,0,1,0,20250111,20250208,3701
0,0,0,0,0,1,0,20250111,20250208,380
0,0,0,0,0,1,0,20250111,20250208,3801
0,0,0,0,0,1,0,20250111,20250208,3808
0,0,0,0,0,1,0,20250111,20250208,3846
0,0,0,0,0,1,0,20250111,20250208,3909
0,0,0,0,0,1,0,20250111,20250208,4037
0,0,0,0,0,1,0,20250111,20250208,4042
0,0,0,0,0,1,0,20250111,20250208,408
0,0,0,0,0,1,0,20250111,20250208,41
0,0,0,0,0,1,0,20250111,20250208,4115
0,0,0,0,0,1,0,20250111,20250208,4204
0,0,0,0,0,1,0,20250111,20250208,4225
0,0,0,0,0,1,0,20250111,20250208,4258
0,0,0,0,0,1,0,20250111,20250208,4270
0,0,0,0,0,1,0,20250111,20250208,4303
0,0,0,0,0,1,0,20250111,20250208,435
0,0,0,0,0,1,0,20250111,20250208,4376
0,0,0,0,0,1,0,20250111,20250208,4421
0,0,0,0,0,1,0,20250111,20250208,4582
0,0,0,0,0,1,0,20250111,20250208,4653
0,0,0,0,0,1,0,20250111,20250208,4665
0,0,0,0,0,1,0,20250111,20250208,4677
0,0,0,0,0,1,0,20250111,20250208,4696
0,0,0,0,0,1,0,20250111,20250208,4712
0,0,0,0,0,1,0,20250111,20250208,4718
0,0,0,0,0,1,0,20250111,20250208,4746
0,0,0,0,0,1,0,20250111,20250208,4892
0,0,0,0,0,1,0,20250111,20250208,5051
0,0,0,0,0,1,0,20250111,20250208,5190
0,0,0,0,0,1,0,20250111,20250208,5227
0,0,0,0,0,1,0,20250111,20250208,525
0,0,0,0,0,1,0,20250111,20250208,531
0,0,0,0,0,1,0,20250111,20250208,5364
0,0,0,0,0,1,0,20250111,20250208,5365
0,0,0,0,0,1,0,20250111,20250208,5424
0,0,0,0,0,1,0,20250111,20250208,5440
0,0,0,0,0,1,0,20250111,20250208,560
0,0,0,0,0,1,0,20250111,20250208,5654
0,0,0,0,0,1,0,20250111,20250208,5754
0,0,0,0,0,1,0,20250111,20250208,5801
0,0,0,0,0,1,0,20250111,20250208,5815
0,0,0,0,0,1,0,20250111,20250208,5837
0,0,0,0,0,1,0,20250111,20250208,5856
0,0,0,0,0,1,0,20250111,20250208,5865
0,0,0,0,0,1,0,20250111,20250208,5888
0,0,0,0,0,1,0,20250111,20250208,5898
0,0,0,0,0,1,0,20250111,20250208,5911
0,0,0,0,0,1,0,20250111,20250208,5921
0,0,0,0,0,1,0,20250111,20250208,5935
0,0,0,0,0,1,0,20250111,20250208,5938
0,0,0,0,0,1,0,20250111,20250208,6071
0,0,0,0,0,1,0,20250111,20250208,6133
0,0,0,0,0,1,0,20250111,20250208,6173
0,0,0,0,0,1,0,20250111,20250208,6198
0,0,0,0,0,1,0,20250111,20250208,6210
0,0,0,0,0,1,0,20250111,20250208,6228
0,0,0,0,0,1,0,20250111,20250208,6234
0,0,0,0,0,1,0,20250111,20250208,6243
0,0,0,0,0,1,0,20250111,20250208,6318
0,0,0,0,0,1,0,20250111,20250208,6323
0,0,0,0,0,1,0,20250111,20250208,6327
0,0,0,0,0,1,0,20250111,20250208,6358
0,0,0,0,0,1,0,20250111,20250208,636
0,0,0,0,0,1,0,20250111,20250208,6389
0,0,0,0,0,1,0,20250111,20250208,6416
0,0,0,0,0,1,0,20250111,20250208,6485
0,0,0,0,0,1,0,20250111,20250208,6522
0,0,0,0,0,1,0,20250111,20250208,6548
0,0,0,0,0,1,0,20250111,20250208,6584
0,0,0,0,0,1,0,20250111,20250208,6627
0,0,0,0,0,1,0,20250111,20250208,6725
0,0,0,0,0,1,0,20250111,20250208,6732
0,0,0,0,0,1,0,20250111,20250208,7000
0,0,0,0,0,1,0,20250111,20250208,7092
0,0,0,0,0,1,0,20250111,20250208,7124
0,0,0,0,0,1,0,20250111,20250208,7148
0,0,0,0,0,1,0,20250111,20250208,7180
0,0,0,0,0,1,0,20250111,20250208,7182
0,0,0,0,0,1,0,20250111,20250208,7203
0,0,0,0,0,1,0,20250111,20250208,7253
0,0,0,0,0,1,0,20250111,20250208,7288
0,0,0,0,0,1,0,20250111,20250208,7315
0,0,0,0,0,1,0,20250111,20250208,7387
0,0,0,0,0,1,0,20250111,20250208,7418
0,0,0,0,0,1,0,20250111,20250208,7498
0,0,0,0,0,1,0,20250111,20250208,7577
0,0,0,0,0,1,0,20250111,20250208,7753
0,0,0,0,0,1,0,20250111,20250208,820
0,0,0,0,0,1,0,20250112,20250208,1237
0,0,0,0,0,1,0,20250112,20250208,1963
0,0,0,0,0,1,0,20250112,20250208,2045
0,0,0,0,0,1,0,20250112,20250208,7814
0,0,0,0,0,1,0,20250113,20250208,1658
0,0,0,0,0,1,0,20250113,20250208,1902
0,0,0,0,0,1,0,20250113,20250208,2040
0,0,0,0,0,1,0,20250113,20250208,7439
0,0,0,0,0,1,0,20250114,20250208,1637
0,0,0,0,0,1,0,20250114,20250208,2218
0,0,0,0,0,1,0,20250114,20250208,2616
0,0,0,0,0,1,0,20250114,20250208,4168
0,0,0,0,0,1,0,20250114,20250208,5847
0,0,0,0,0,1,0,20250114,20250208,6726
0,0,0,0,0,1,0,20250114,20250208,800
0,0,0,0,0,1,0,20250115,20250128,112
0,0,0,0,0,1,0,20250115,20250208,2257
0,0,0,0,0,1,0,20250115,20250208,4942
0,0,0,0,0,1,0,20250115,20250208,6127
0,0,0,0,0,1,0,20250115,20250208,6192
0,0,0,0,0,1,0,20250115,20250208,6697
0,0,0,0,0,1,0,20250115,20250208,691
0,0,0,0,0,1,0,20250116,20250201,5544
0,0,0,0,0,1,0,20250116,20250208,3229
0,0,0,0,0,1,0,20250117,20250208,4685
0,0,0,0,0,1,0,20250118,20250125,2806
0,0,0,0,0,1,0,20250118,20250125,3726
0,0,0,0,0,1,0,20250118,20250125,5965
0,0,0,0,0,1,0,20250118,20250125,761
0,0,0,0,0,1,0,20250118,20250126,1535
0,0,0,0,0,1,0,20250118,20250128,4122
0,0,0,0,0,1,0,20250118,20250131,6279
0,0,0,0,0,1,0,20250118,20250201,1996
0,0,0,0,0,1,0,20250118,20250201,6519
0,0,0,0,0,1,0,20250118,20250201,7022
0,0,0,0,0,1,0,20250118,20250208,1604
0,0,0,0,0,1,0,20250118,20250208,1861
0,0,0,0,0,1,0,20250118,20250208,1919
0,0,0,0,0,1,0,20250118,20250208,2059
0,0,0,0,0,1,0,20250118,20250208,2160
0,0,0,0,0,1,0,20250118,20250208,2349
0,0,0,0,0,1,0,20250118,20250208,2399
0,0,0,0,0,1,0,20250118,20250208,2482
0,0,0,0,0,1,0,20250118,20250208,3070
0,0,0,0,0,1,0,20250118,20250208,4732
0,0,0,0,0,1,0,20250118,20250208,5624
0,0,0,0,0,1,0,20250118,20250208,5691
0,0,0,0,0,1,0,20250118,20250208,5997
0,0,0,0,0,1,0,20250118,20250208,6634
0,0,0,0,0,1,0,20250118,20250208,6941
0,0,0,0,0,1,0,20250118,20250208,6992
0,0,0,0,0,1,0,20250118,20250208,7571
0,0,0,0,0,1,0,20250118,20250208,811
0,0,0,0,0,1,0,20250119,20250208,1455
0,0,0,0,0,1,0,20250119,20250208,3830
0,0,0,0,0,1,0,20250120,20250208,5591
0,0,0,0,0,1,0,20250120,20250208,7642
0,0,0,0,0,1,0,20250121,20250208,1493
0,0,0,0,0,1,0,20250121,20250208,210
0,0,0,0,0,1,0,20250121,20250208,757
0,0,0,0,0,1,0,20250122,20250208,6239
0,0,0,0,0,1,0,20250123,20250208,4029
0,0,0,0,0,1,0,20250125,20250208,1470
0,0,0,0,0,1,0,20250125,20250208,2694
0,0,0,0,0,1,0,20250125,20250208,3298
0,0,0,0,0,1,0,20250125,20250208,3436
0,0,0,0,0,1,0,20250125,20250208,381
0,0,0,0,0,1,0,20250125,20250208,4616
0,0,0,0,0,1,0,20250125,20250208,479
0,0,0,0,0,1,0,20250125,20250208,5603
0,0,0,0,0,1,0,20250125,20250208,5775
0,0,0,0,0,1,0,20250125,20250208,6280
0,0,0,0,0,1,0,20250125,20250208,6315
0,0,0,0,0,1,0,20250125,20250208,7055
0,0,0,0,0,1,0,20250125,20250208,7106
0,0,0,0,0,1,0,20250125,20250208,7549
0,0,0,0,0,1,0,20250126,20250208,6384
0,0,0,0,0,1,0,20250127,20250208,1382
0,0,0,0,0,1,0,20250128,20250208,622
0,0,0,0,0,1,0,20250131,20250208,7694
0,0,0,0,0,1,0,20250201,20250208,1113
0,0,0,0,0,1,0,20250201,20250208,1183
0,0,0,0,0,1,0,20250201,20250208,1195
0,0,0,0,0,1,0,20250201,20250208,1509
0,0,0,0,0,1,0,20250201,20250208,1592
0,0,0,0,0,1,0,20250201,20250208,188
0,0,0,0,0,1,0,20250201,20250208,2840
0,0,0,0,0,1,0,20250201,20250208,3191
0,0,0,0,0,1,0,20250201,20250208,3879
0,0,0,0,0,1,0,20250201,20250208,4035
0,0,0,0,0,1,0,20250201,20250208,4344
0,0,0,0,0,1,0,20250201,20250208,4707
0,0,0,0,0,1,0,20250201,20250208,5201
0,0,0,0,0,1,0,20250201,20250208,5248
0,0,0,0,0,1,0,20250201,20250208,5426
0,0,0,0,0,1,0,20250201,20250208,5686
0,0,0,0,0,1,0,20250201,20250208,61
0,0,0,0,0,1,0,20250201,20250208,6274
0,0,0,0,0,1,0,20250201,20250208,6351
0,0,0,0,0,1,0,20250201,20250208,6376
0,0,0,0,0,1,0,20250201,20250208,6818
0,0,0,0,0,1,0,20250201,20250208,7530
0,0,0,0,0,1,0,20250201,20250208,788
0,0,0,0,0,1,1,20250109,20250112,766
0,0,0,0,0,1,1,20250109,20250118,2338
0,0,0,0,0,1,1,20250109,20250118,2775
0,0,0,0,0,1,1,20250109,20250118,4345
0,0,0,0,0,1,1,20250109,20250118,5956
0,0,0,0,0,1,1,20250109,20250119,3568
